ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
204246231,Photo,Great Tit (Great),Parus major [major Group],,Ivan Sjögren,2016-10-26,2016,10,26,0,Sweden,SE-H,Kalmar län [SE-08],,Ottenby--södra udde,56.1955315,16.3988113,"",,Unspecified,"","",,IBC1277430,,,,,S64976221,"",,,"Great Tit (Parus major). Elevation: 11 m. Date added to IBC: November 1, 2018.",IBC scientific name: Parus major major.,Parus major,gretit3,Group,21787,,4.83,48,,,
548295401,Photo,Great Tit (Great),Parus major [major Group],,Wouter Van Gasse,2023-03-21,2023,3,21,1611,Germany,DE-SN-C1,Sachsen,Chemnitz (Kreisfreie Stadt),Chemnitz - Annenstraße,50.8291532,12.9254918,Adult Female – 1,,Unspecified,"","",,,,,,,S131458392,"",,,,,Parus major,gretit3,Group,21787,,5.00,14,,2094,3350
204622931,Photo,Great Tit (Great),Parus major [major Group],,Pavel Štěpánek,2018-11-04,2018,11,4,0,Czech Republic,CZ-JM,Jihomoravský kraj,,Vini?né Šumice,49.2123000,16.8190000,"",,Unspecified,"","",,IBC1527825,,,,,S64997156,"",,,"Great Tit (Parus major). Elevation: 289 m. Date added to IBC: November 5, 2018.",IBC scientific name: Parus major major.,Parus major,gretit3,Group,21787,,5.00,8,,2477,3800
35494251,Photo,Great Tit (Great),Parus major [major Group],,Ryan Schain,2016-09-19,2016,9,19,1623,Ireland,IE-M-CE,Munster,Clare,Bunratty Castle & Hotel,52.6960972,-8.8137762,"",,Unspecified,"","",,,,,,,S31659668,"",,,,,Parus major,gretit3,Group,21787,,4.57,14,,1835,2878
126037001,Photo,Great Tit (Great),Parus major [major Group],,Roksana and Terry,2018-12-01,2018,12,1,935,Serbia,RS-00,Beograd,,Botanical Garden Jevremovac,44.8156750,20.4733443,"",,Unspecified,"","",,,,,,,S50338575,"",,,,,Parus major,gretit3,Group,21787,,4.41,17,,1600,1600
204970551,Photo,Great Tit (Great),Parus major [major Group],,Marc FASOL,2017-12-10,2017,12,10,0,Belgium,BE-WAL,"Wallonne, Région",,"Luxembourg Province (50.1659, 4.9555)",50.1659000,4.9555000,"",,Unspecified,"","",,IBC1442082,,,,,S65086672,"",,,"Perched. Elevation: 280 m. Date added to IBC: December 11, 2017.",IBC scientific name: Parus major newtoni.,Parus major,gretit3,Group,21787,,5.00,7,,2417,3631
79917261,Photo,Great Tit (Great),Parus major [major Group],,"Ryan O'Donnell",2017-12-27,2017,12,27,1041,France,FR-BRE-35,Bretagne,Ille-et-Vilaine,Chez Cobbolds,48.1157820,-1.6312390,"",,Unspecified,"","",,,,,,,S41339538,"",,,,,Parus major,gretit3,Group,21787,,4.20,20,,2980,4233
204873261,Photo,Great Tit (Great),Parus major [major Group],,Luis Mario Arce,2015-02-15,2015,2,15,0,Spain,ES-AS,"Asturias, Principado de",,Xixón--Cerru Santa Catalina,43.5483077,-5.6642761,"",,Unspecified,"","",,IBC1081373,,,,,S65011908,"",,,"Adult bird extremely tame. Elevation: 5 m. Date added to IBC: June 22, 2016.",IBC scientific name: Parus major major.,Parus major,gretit3,Group,21787,,4.08,13,,1248,1708
414573741,Photo,Great Tit (Great),Parus major [major Group],,Bill Elrick,2022-01-31,2022,1,31,1125,United Kingdom,GB-SCT-RFW,Scotland,Renfrewshire,Lochwinnoch RSPB Reserve,55.7904732,-4.6206093,"",,Unspecified,"","",,,,,,,S101860977,"",,,,,Parus major,gretit3,Group,21787,,5.00,5,,1920,2560
386725651,Photo,Great Tit (Great),Parus major [major Group],,Wouter Van Gasse,2021-11-09,2021,11,9,1344,Germany,DE-SN-C1,Sachsen,Chemnitz (Kreisfreie Stadt),Chemnitz - Annenstraße,50.8291532,12.9254918,"",,Unspecified,"","",,,,,,,S97359794,"",,,,,Parus major,gretit3,Group,21787,,5.00,5,,2250,3600
206026201,Photo,Great Tit (Great),Parus major [major Group],,Lars Petersson | My World of Bird Photography,2017-04-04,2017,4,4,0,Cyprus,CY-05,Pafos,,Baths of Aphrodite (Λουτρά της Αφροδίτης),35.0585456,32.3451516,"",,Unspecified,"","",,IBC1372676,,,,,S65190784,"",,,"Female of Great Tit perched. Go to www.larsfoto.se for more than 4200 species of Birds on photo from Cyprus and all over the World!. Elevation: 52 m. Date added to IBC: April 28, 2017.",IBC scientific name: Parus major aphrodite.,Parus major,gretit3,Group,21787,,5.00,5,,687,1000
204644931,Photo,Great Tit (Great),Parus major [major Group],,Lukasz Pulawski,2017-12-02,2017,12,2,0,United Kingdom,GB-SCT-MLN,Scotland,Midlothian,Straiton Pond LNR,55.8883334,-3.1503725,Unknown – 1,,Unspecified,"","",,IBC1536850,,,,,S64998641,"",,,"Lateral view. Elevation: 132 m. Date added to IBC: November 28, 2018.",IBC scientific name: Parus major newtoni.,Parus major,gretit3,Group,21787,,5.00,5,,2337,3160
204643381,Photo,Great Tit (Great),Parus major [major Group],,Lukasz Pulawski,2017-04-16,2017,4,16,0,United Kingdom,GB-SCT-ELN,Scotland,East Lothian,"Seton Sands (55.9678, -2.937)",55.9678000,-2.9370000,"",,Unspecified,"","",,IBC1536845,,,,,S64997827,"",,,"Frontal view. Elevation: 12 m. Date added to IBC: November 28, 2018.",IBC scientific name: Parus major newtoni.,Parus major,gretit3,Group,21787,,5.00,5,,3265,4713
204643371,Photo,Great Tit (Great),Parus major [major Group],,Lukasz Pulawski,2017-04-16,2017,4,16,0,United Kingdom,GB-SCT-EDH,Scotland,Edinburgh,Burdiehouse Burn Valley Park LNR,55.8989532,-3.1510581,Unknown – 1,,Unspecified,"","",,IBC1536844,,,,,S64997829,"",,,"Lateral view. Elevation: 111 m. Date added to IBC: November 28, 2018.",IBC scientific name: Parus major newtoni.,Parus major,gretit3,Group,21787,,5.00,5,,3561,5001
204643271,Photo,Great Tit (Great),Parus major [major Group],,Lukasz Pulawski,2016-04-14,2016,4,14,0,United Kingdom,GB-SCT-EDH,Scotland,Edinburgh,Burdiehouse Burn Valley Park LNR,55.8989532,-3.1510581,"",,Unspecified,"","",,IBC1536830,,,,,S64986370,"",,,"Frontal view. Elevation: 112 m. Date added to IBC: November 28, 2018.",IBC scientific name: Parus major newtoni.,Parus major,gretit3,Group,21787,,5.00,5,,2545,3337
204254491,Photo,Great Tit (Great),Parus major [major Group],,Bojan Bencic,2017-01-15,2017,1,15,0,Croatia,HR-21,Grad Zagreb,,"Maksimir Park (45.8325, 16.0262)",45.8325000,16.0262000,"",,Unspecified,"","",,IBC1325389,,,,,S64974362,"",,,"Great Tit. One bird on a tree. Elevation: 152 m. Date added to IBC: January 18, 2017.",IBC scientific name: Parus major major.,Parus major,gretit3,Group,21787,,5.00,5,,2970,4455
63454991,Photo,Great Tit (Great),Parus major [major Group],,Christoph Moning,2009-11-03,2009,11,3,0,Germany,DE-BY-FS,Bayern,Freising,Spechtweg,48.3979163,11.7678165,Adult,,Unspecified,"","",,,,,,,S38156075,"",,,,,Parus major,gretit3,Group,21787,,4.57,7,,2022,3034
205045671,Photo,Great Tit (Great),Parus major [major Group],,Josep del Hoyo,2015-05-01,2015,5,1,0,Hungary,HU-CS,Csongrád,,"Bence's Farm",46.5313000,20.0619000,Adult Male – 1,,Unspecified,"","",,IBC1279406,,,,,S64822024,"",,,"A male on a rock. Videograb. Elevation: 77 m. Date added to IBC: October 10, 2016.",IBC scientific name: Parus major major.,Parus major,gretit3,Group,21787,,4.38,8,,1054,1920
35494281,Photo,Great Tit (Great),Parus major [major Group],,Ryan Schain,2016-09-19,2016,9,19,1623,Ireland,IE-M-CE,Munster,Clare,Bunratty Castle & Hotel,52.6960972,-8.8137762,"",,Unspecified,"","",,,,,,,S31659668,"",,,,,Parus major,gretit3,Group,21787,,4.38,8,,2383,3957
515577271,Photo,Great Tit (Great),Parus major [major Group],,José Martín,2011-03-20,2011,3,20,929,Spain,ES-MD,"Madrid, Comunidad de",,"El Espíritu del Bosque, Robledondo",40.5794908,-4.2107952,Adult – 1,,Unspecified,"","",,,,,,,S47838318,"",,,,,Parus major,gretit3,Group,21787,,4.67,6,,2556,2307
204643351,Photo,Great Tit (Great),Parus major [major Group],,Lukasz Pulawski,2017-02-20,2017,2,20,0,United Kingdom,GB-SCT-EDH,Scotland,Edinburgh,Burdiehouse Burn Valley Park LNR,55.8989532,-3.1510581,Unknown – 1,,Unspecified,"","",,IBC1536840,,,,,S64986861,"",,,"Lateral view. Elevation: 112 m. Date added to IBC: November 28, 2018.",IBC scientific name: Parus major newtoni.,Parus major,gretit3,Group,21787,,4.80,5,,3110,4441
205052131,Photo,Great Tit (Great),Parus major [major Group],,Josep del Hoyo,2016-01-31,2016,1,31,0,Spain,ES-CT-GN,Cataluña,Girona,Sant Esteve de Guialbes--Can Teixó,42.1160441,2.8766786,Adult Male – 1,,Unspecified,"","",,IBC1313164,,,,,S64822993,"",,,"An adult male perched on a branch. Videograb. Elevation: 180 m. Date added to IBC: December 17, 2016.",IBC scientific name: Parus major major.,Parus major,gretit3,Group,21787,,4.29,7,,1080,1920
610317138,Photo,Great Tit (Great),Parus major [major Group],,Lars Petersson | My World of Bird Photography,2023-10-23,2023,10,23,1200,Sweden,SE-F,Jönköpings län [SE-06],,"Södergårdsviken (57.0913, 14.1653)",57.0913000,14.1653000,"",Foraging or Eating,Unspecified,"","",,,,,,,S152962042,"",,,"Visit www.larsfoto.se for more bird photos from Sweden, probably the world's largest private collection of bird photos online.",,Parus major,gretit3,Group,21787,,5.00,4,"",1200,1793
610317137,Photo,Great Tit (Great),Parus major [major Group],,Lars Petersson | My World of Bird Photography,2023-10-23,2023,10,23,1200,Sweden,SE-F,Jönköpings län [SE-06],,"Södergårdsviken (57.0913, 14.1653)",57.0913000,14.1653000,Adult Male – 1,"Courtship, Display, or Copulation",Unspecified,"","",,,,,,,S152962042,"",,,"Visit www.larsfoto.se for more bird photos from Sweden, probably the world's largest private collection of bird photos online.",,Parus major,gretit3,Group,21787,,5.00,4,"",1200,1200
520895371,Photo,Great Tit (Great),Parus major [major Group],,Christoph Moning,2023-01-05,2023,1,5,1304,Germany,DE-BY-FS,Bayern,Freising,"Brandstadl, Hallbergmoos, Bayern, DE (48,32, 11,713)",48.3200997,11.7133060,"",,Unspecified,"","",,,,,,,S125485402,"",,,,,Parus major,gretit3,Group,21787,,5.00,4,,1876,3000
518527631,Photo,Great Tit (Great),Parus major [major Group],,Jérémy Calvo,2022-12-20,2022,12,20,1301,France,FR-ARA-74,Auvergne-Rhône-Alpes,Haute-Savoie,"La Côte, Saint-Jorioz",45.8311540,6.1463852,Adult Male – 1,,Unspecified,"","",,,,,,,S124304607,"",,,,,Parus major,gretit3,Group,21787,,5.00,4,,2500,3750
204643321,Photo,Great Tit (Great),Parus major [major Group],,Lukasz Pulawski,2016-09-30,2016,9,30,0,United Kingdom,GB-SCT-EDH,Scotland,Edinburgh,Burdiehouse Burn Valley Park LNR,55.8989532,-3.1510581,Unknown – 1,,Unspecified,"","",,IBC1536835,,,,,S64987873,"",,,"Lateral view. Elevation: 118 m. Date added to IBC: November 28, 2018.",IBC scientific name: Parus major newtoni.,Parus major,gretit3,Group,21787,,5.00,4,,2977,4161
204643301,Photo,Great Tit (Great),Parus major [major Group],,Lukasz Pulawski,2016-07-28,2016,7,28,0,United Kingdom,GB-SCT-EDH,Scotland,Edinburgh,"Burdiehouse Burn Valley Park (55.9004, -3.1463)",55.9004000,-3.1463000,Juvenile – 1,,Unspecified,"","",,IBC1536833,,,,,S64987421,"",,,"Dorsal view of a juvenile bird. Elevation: 119 m. Date added to IBC: November 28, 2018.",IBC scientific name: Parus major newtoni.,Parus major,gretit3,Group,21787,,5.00,4,,3030,3953
87320221,Photo,Great Tit (Great),Parus major [major Group],,Isaac  Denzer,2016-03-31,2016,3,31,1251,United Kingdom,GB-SCT-DGY,Scotland,Dumfries and Galloway,WWT Caerlaverock Wetlands Centre,54.9766170,-3.4788466,"",,Unspecified,"","",,,,,,,S28670665,"",,,,,Parus major,gretit3,Group,21787,,4.60,5,,960,1280
206109011,Photo,Great Tit (Great),Parus major [major Group],,Augusto Faustino,2008-11-04,2008,11,4,0,Serbia,RS-16,Zlatibor,,Mokra Gora,43.7921000,19.5070000,"",,Unspecified,"","",,IBC957709,,,,,S65194773,"",,,"In a tree in the middle of the village. Elevation: 813 m. Date added to IBC: June 21, 2016.",IBC scientific name: Parus major major.,Parus major,gretit3,Group,21787,,4.33,6,,732,1024
423109301,Photo,Great Tit (Great),Parus major [major Group],,Tomáš Grim,2022-02-03,2022,2,3,1339,Czech Republic,CZ-OL,Olomoucký kraj,,Hlubočky - Dukla,49.6439273,17.3993766,Adult – 1,Foraging or Eating,Unspecified,"","",,,,,,,S101942799,"",,,,,Parus major,gretit3,Group,21787,,4.50,6,Habitat,2499,3750
205971111,Photo,Great Tit (Great),Parus major [major Group],,Lars Petersson | My World of Bird Photography,2015-05-14,2015,5,14,0,Spain,ES-IB,Illes Baleares,,Lluc,39.8224523,2.8835395,"",,Unspecified,"","",,IBC1312290,,,,,S65190656,"",,,"Male Great Tit of race mallorcae. Go to www.larsfoto.se for more than 4000 species of Birds on photo from all over the World!. Elevation: 479 m. Date added to IBC: December 14, 2016.",IBC scientific name: Parus major mallorcae.,Parus major,gretit3,Group,21787,,4.00,8,,731,1000
538939031,Photo,Great Tit (Great),Parus major [major Group],,nitay haiun,2023-02-24,2023,2,24,550,Israel,IL-HA,Haifa,,Difle Estuary שפך נחל דליה (דיפלה),32.5905800,34.9162230,"",,Unspecified,"","",,,,,,,S129488009,"",,,,,Parus major,gretit3,Group,21787,,4.75,4,,3024,4032
205045681,Photo,Great Tit (Great),Parus major [major Group],,Josep del Hoyo,2015-05-01,2015,5,1,0,Hungary,HU-CS,Csongrád,,"Bence's Farm",46.5313000,20.0619000,"",,Unspecified,"","",,IBC1279407,,,,,S64822024,"",,,"A male visiting a watering point. Videograb. Elevation: 77 m. Date added to IBC: October 10, 2016.",IBC scientific name: Parus major major.,Parus major,gretit3,Group,21787,,4.17,6,,1111,1920
204770081,Photo,Great Tit (Great),Parus major [major Group],,Tomáš Grim,2012-06-08,2012,6,8,0,Finland,FI-02,South Karelia,,Ruokolahti--Utula,61.3523395,28.4744167,Adult Female – 1,"",Unspecified,"","",,IBC1016329,,,,,S65009838,"",,,"Great Tit incubating its clutch in a beautifully lined nest. Elevation: 82 m. Date added to IBC: June 21, 2016.",IBC scientific name: Parus major major.,Parus major,gretit3,Group,21787,,4.17,6,Nest,1709,2000
44289741,Photo,Great Tit (Great),Parus major [major Group],,Knut Hansen,2009-06-05,2009,6,5,800,Norway,NO-03,Oslo,,Sognsvann,59.9743000,10.7290000,"",,Unspecified,"","",,,,,,,S7050554,"",,,,,Parus major,gretit3,Group,21787,,4.17,6,,1745,2617
89733691,Photo,Great Tit (Great),Parus major [major Group],,Peter Wijnsouw,2018-03-14,2018,3,14,1105,Belgium,BE-VLG,Vlaamse Gewest,,Oostwinkel - Tuin Peter W.,51.1413016,3.5223989,Male,,Unspecified,"","",,,,,,,S43643185,"",,,,,Parus major,gretit3,Group,21787,,4.40,5,,1298,1947
713888,Photo,Great Tit (Great),Parus major [major Group],,Nathalie SANTA MARIA,,,,,,France,FR-NAQ,Nouvelle-Aquitaine,,Nouvelle-Aquitaine,46.1715988,-0.0861261,"","",Unspecified,"","",,IBC1533950,,,,,,"",,,"Great Tit first autumn. IBC scientific name: Parus major major. Original IBC location name and coordinates: Charente-Maritime (45.9931,-0.7745). Elevation: 1 m. Date added to IBC: November 27, 2018.",,Parus major,gretit3,Group,21787,,4.29,7,"",674,1000
25797261,Photo,Great Tit (Great),Parus major [major Group],,Daniel S.,2016-03-12,2016,3,12,758,United Kingdom,GB-ENG-LND,England,London,Kensington Gardens (Kensington),51.5070009,-0.1806521,"",,Unspecified,"","",,,,,,,S28160890,"",,,,,Parus major,gretit3,Group,21787,,4.40,5,,1617,2329
204746331,Photo,Great Tit (Great),Parus major [major Group],,Yoel jimenez,2014-03-16,2014,3,16,0,Netherlands,NL-GE,Gelderland,,Otterlo,52.1002000,5.7731000,"",,Unspecified,"","",,IBC1055418,,,,,S65005837,"",,,"Male bird on the ground. Elevation: 30 m. Date added to IBC: June 21, 2016.",IBC scientific name: Parus major newtoni.,Parus major,gretit3,Group,21787,,4.00,6,,1794,2836
204286191,Photo,Great Tit (Great),Parus major [major Group],,Holger Teichmann,2018-05-14,2018,5,14,1000,Poland,PL-PD,Podlaskie,,Białowieża National Park (IBA PL046),52.7707855,23.8556099,"",,Unspecified,"","",,IBC1495905,,,,,S64973032,"",,,"Perched on a branch, front view, with prey in the bill. Elevation: 175 m. Date added to IBC: May 28, 2018.",IBC scientific name: Parus major major.,Parus major,gretit3,Group,21787,,4.20,5,,3000,4500
204254101,Photo,Great Tit (Great),Parus major [major Group],,Bojan Bencic,2012-02-01,2012,2,1,0,Croatia,HR-21,Grad Zagreb,,"Maksimir Park (45.8293, 16.0205)",45.8293000,16.0205000,"",,Unspecified,"","",,IBC994584,,,,,S64974338,"",,,"One tit on a branch. in the park. Elevation: 162 m. Date added to IBC: June 21, 2016.",IBC scientific name: Parus major major.,Parus major,gretit3,Group,21787,,4.20,5,,533,800
714713,Photo,Great Tit (Great),Parus major [major Group],,Nathalie SANTA MARIA,,,,,,France,FR-NAQ,Nouvelle-Aquitaine,,Nouvelle-Aquitaine,46.1715988,-0.0861261,"","",Unspecified,"","",,IBC1550552,,,,,,"",,,"Side view, perched on a tree stump. IBC scientific name: Parus major major. Original IBC location name and coordinates: Charente-Maritime (45.9931,-0.7745). Elevation: 1 m. Date added to IBC: January 1, 2019.",,Parus major,gretit3,Group,21787,,4.33,6,"",666,1000
518922431,Photo,Great Tit (Great),Parus major [major Group],,Petar Đurašković,2023-01-01,2023,1,1,1325,Serbia,RS-00,Beograd,,Naselje Medaković--park kod Crkve Sv. Jovana Vladimira,44.7722141,20.5015504,Adult – 1,"Foraging or Eating; Vocalizing",Unspecified,"","",,,,,,,S125048528,"",,,,,Parus major,gretit3,Group,21787,,5.00,3,Habitat,3000,4000
515575101,Photo,Great Tit (Great),Parus major [major Group],,José Martín,2011-03-20,2011,3,20,929,Spain,ES-MD,"Madrid, Comunidad de",,"El Espíritu del Bosque, Robledondo",40.5794908,-4.2107952,Adult – 1,,Unspecified,"","",,,,,,,S47838318,"",,,,,Parus major,gretit3,Group,21787,,5.00,3,,3106,4365
453562661,Photo,Great Tit (Great),Parus major [major Group],,Kuzey Cem Kulaçoğlu,2021-11-10,2021,11,10,1528,Türkiye,TR-06,Ankara,,"Atakent Sitesi, İncek",39.8270832,32.7425492,"",,Unspecified,"","",,,,,,,S97394129,"",,,,,Parus major,gretit3,Group,21787,,5.00,3,,1080,1920
414573751,Photo,Great Tit (Great),Parus major [major Group],,Bill Elrick,2022-01-31,2022,1,31,1125,United Kingdom,GB-SCT-RFW,Scotland,Renfrewshire,Lochwinnoch RSPB Reserve,55.7904732,-4.6206093,"",,Unspecified,"","",,,,,,,S101860977,"",,,,,Parus major,gretit3,Group,21787,,5.00,3,,1920,2400
414573721,Photo,Great Tit (Great),Parus major [major Group],,Bill Elrick,2022-01-31,2022,1,31,1125,United Kingdom,GB-SCT-RFW,Scotland,Renfrewshire,Lochwinnoch RSPB Reserve,55.7904732,-4.6206093,"",,Unspecified,"","",,,,,,,S101860977,"",,,,,Parus major,gretit3,Group,21787,,5.00,3,,1920,1920
367511841,Photo,Great Tit (Great),Parus major [major Group],,Pavel Parkhaev,2021-09-05,2021,9,5,1414,Russia,RU-MOS,Moscow Oblast,,Лотошинский Рыбхоз (Lotoshino Fish Farm),56.2215956,35.9580803,"",,Unspecified,"","",,,,,,,S94220229,"",,,,,Parus major,gretit3,Group,21787,,5.00,3,,600,1000
351715241,Photo,Great Tit (Great),Parus major [major Group],,Josep del Hoyo,2021-06-27,2021,6,27,1545,Spain,ES-CT-TG,Cataluña,Tarragona,"Barranc de Lledó, Mas de Barberans",40.7144336,0.3788075,Juvenile – 1,,Unspecified,"","",,,,,,,S90964751,"",,,A recently fledged juvenile taking a bath. Videograb.,,Parus major,gretit3,Group,21787,,5.00,3,,3084,4632
200355041,Photo,Great Tit (Great),Parus major [major Group],,Itamar Donitza,2016-03-18,2016,3,18,1030,Israel,IL-M,HaMerkaz,,Kibbutz Yakum קיבוץ יקום,32.2497943,34.8424850,"",,Unspecified,"","",,,,,,,S63566086,"",,,,,Parus major,gretit3,Group,21787,,5.00,3,,4000,6000
200354901,Photo,Great Tit (Great),Parus major [major Group],,Itamar Donitza,2016-03-18,2016,3,18,1030,Israel,IL-M,HaMerkaz,,Kibbutz Yakum קיבוץ יקום,32.2497943,34.8424850,"",,Unspecified,"","",,,,,,,S63566086,"",,,,,Parus major,gretit3,Group,21787,,5.00,3,,3637,5455
117178871,Photo,Great Tit (Great),Parus major [major Group],,Anton Liebermann,2018-10-02,2018,10,2,700,Denmark,DK-84,Region Hovedstaden,,Ertholmene,55.3201106,15.1890278,Juvenile Male,,Unspecified,"","",,,,,,,S48887652,"",,,,,Parus major,gretit3,Group,21787,,5.00,3,,3024,4032
95321471,Photo,Great Tit (Great),Parus major [major Group],,Dennis Mersky,2018-04-19,2018,4,19,926,United Kingdom,GB-ENG-SFK,England,Suffolk,Knettishall Heath SWT NR,52.3849774,0.8676624,"",,Unspecified,"","",,,,,,,S44716897,"",,,,,Parus major,gretit3,Group,21787,,5.00,3,,1209,1845
92613141,Photo,Great Tit (Great),Parus major [major Group],,Karen Halliday,2013-02-10,2013,2,10,1507,Bulgaria,BG-02,Burgas,,"42.7763x27.8234 - Feb 10, 2013, 3:07 PM",42.7763140,27.8234040,Adult,,Unspecified,"","",,,,,,,S13120400,"",,,,,Parus major,gretit3,Group,21787,,5.00,3,,2151,2845
44690831,Photo,Great Tit (Great),Parus major [major Group],,Nigel Voaden,2016-12-30,2016,12,30,1030,United Kingdom,GB-SCT-HLD,Scotland,Highland,Loch Garten RSPB Reserve,57.2437420,-3.6954618,"",,Unspecified,"","",,,,,,,S33325789,"",,,,,Parus major,gretit3,Group,21787,,5.00,3,,3472,5208
205942601,Photo,Great Tit (Great),Parus major [major Group],,Juan José  Bazan Hiraldo,2009-02-28,2009,2,28,0,Spain,ES-IB,Illes Baleares,,"Mallorca (39.6673, 2.5794)",39.6673000,2.5794000,"",,Unspecified,"","",,IBC974935,,,,,S65185816,"",,,"Parus major, Font de Son Cabaspre, Esporles, Mallorca. Elevation: 206 m. Date added to IBC: June 21, 2016.",IBC scientific name: Parus major mallorcae.,Parus major,gretit3,Group,21787,,4.00,6,,569,800
205048791,Photo,Great Tit (Great),Parus major [major Group],,Josep del Hoyo,2015-08-25,2015,8,25,0,Spain,ES-EX-CC,Extremadura,Cáceres,Sª de San Pedro--Peñaquemada,39.3768700,-6.6607950,"",,Unspecified,"","",,IBC1281380,,,,,S64822344,"",,,"A first year bird on active mout visiting a watering point. Videograb. Elevation: 362 m. Date added to IBC: October 17, 2016.",IBC scientific name: Parus major major.,Parus major,gretit3,Group,21787,,4.00,6,,1080,1920
206086741,Photo,Great Tit (Great),Parus major [major Group],,Tamas Zeke,2010-05-22,2010,5,22,0,Hungary,HU-PE,Pest,,Pilis Hills--Pilisszentlászló,47.7263921,18.9997816,"",,Unspecified,"","",,IBC1259453,,,,,S65191051,"",,,"The almost fledged chicks of the great tit, Pilis Hills, Hungary. Elevation: 360 m. Date added to IBC: August 12, 2016.",IBC scientific name: Parus major major.,Parus major,gretit3,Group,21787,,4.00,5,,1178,1681
204524471,Photo,Great Tit (Great),Parus major [major Group],,Henrik Bringsøe,2011-06-19,2011,6,19,0,Denmark,DK-85,Region Sjælland,,"Zealand Region (55.4502, 12.1715)",55.4502000,12.1715000,"",,Unspecified,"","",,IBC981760,,,,,S64995512,"",,,"A juvenile is preening its plumage after a heavy rain shower. Elevation: 4 m. Date added to IBC: June 21, 2016.",IBC scientific name: Parus major major.,Parus major,gretit3,Group,21787,,4.00,5,,1100,1500
204511601,Photo,Great Tit (Great),Parus major [major Group],,Erkki Lehtovirta,2014-11-18,2014,11,18,0,Finland,FI-18,Uusimaa,,"Helsinki (60.1792, 24.8835)",60.1792000,24.8835000,"",,Unspecified,"","",,IBC1501943,,,,,S64953810,"",,,"Talitiainen. Elevation: 6 m. Date added to IBC: June 25, 2018.",IBC scientific name: Parus major major.,Parus major,gretit3,Group,21787,,4.00,5,,1280,1280
35494261,Photo,Great Tit (Great),Parus major [major Group],,Ryan Schain,2016-09-19,2016,9,19,1623,Ireland,IE-M-CE,Munster,Clare,Bunratty Castle & Hotel,52.6960972,-8.8137762,"",,Unspecified,"","",,,,,,,S31659668,"",,,,,Parus major,gretit3,Group,21787,,4.25,4,,1791,3040
614747075,Photo,Great Tit (Great),Parus major [major Group],,Pavel Parkhaev,2024-02-03,2024,2,3,1425,Russia,RU-MOW,Moscow,,Парк Царицыно--Южная Часть У Орехово (Tsaritsyno Park--South Part Near Orekhovo),55.6080985,37.6878004,"",,Unspecified,"","",,,,,,,S160487641,"",,,,,Parus major,gretit3,Group,21787,,4.67,3,,800,1400
548295261,Photo,Great Tit (Great),Parus major [major Group],,Wouter Van Gasse,2023-03-21,2023,3,21,1611,Germany,DE-SN-C1,Sachsen,Chemnitz (Kreisfreie Stadt),Chemnitz - Annenstraße,50.8291532,12.9254918,Adult Male – 1,,Unspecified,"","",,,,,,,S131458392,"",,,,,Parus major,gretit3,Group,21787,,4.67,3,,2062,3300
403295591,Photo,Great Tit (Great),Parus major [major Group],,William Stephens,2022-01-07,2022,1,7,1056,United Kingdom,GB-ENG-BKM,England,Buckinghamshire,Caldecotte Lake--South,52.0069210,-0.7050020,"",,Unspecified,"","",,,,,,,S100266142,"",,,,,Parus major,gretit3,Group,21787,,4.67,3,,2066,2754
403295571,Photo,Great Tit (Great),Parus major [major Group],,William Stephens,2022-01-07,2022,1,7,1056,United Kingdom,GB-ENG-BKM,England,Buckinghamshire,Caldecotte Lake--South,52.0069210,-0.7050020,"",,Unspecified,"","",,,,,,,S100266142,"",,,,,Parus major,gretit3,Group,21787,,4.67,3,,2113,2817
403295551,Photo,Great Tit (Great),Parus major [major Group],,William Stephens,2022-01-07,2022,1,7,1056,United Kingdom,GB-ENG-BKM,England,Buckinghamshire,Caldecotte Lake--South,52.0069210,-0.7050020,"",,Unspecified,"","",,,,,,,S100266142,"",,,,,Parus major,gretit3,Group,21787,,4.67,3,,2002,2669
403295541,Photo,Great Tit (Great),Parus major [major Group],,William Stephens,2022-01-07,2022,1,7,1056,United Kingdom,GB-ENG-BKM,England,Buckinghamshire,Caldecotte Lake--South,52.0069210,-0.7050020,"",,Unspecified,"","",,,,,,,S100266142,"",,,,,Parus major,gretit3,Group,21787,,4.67,3,,2084,2779
194424081,Photo,Great Tit (Great),Parus major [major Group],,Vincent Wang,2018-05-25,2018,5,25,630,China,CN-65,Xinjiang,,兵团150团20连（XPCC 150/20）,45.0795160,86.0278450,Adult Male – 1,,Unspecified,"","",,,,,,,S46027928,"",,,,,Parus major,gretit3,Group,21787,,4.67,3,,2000,3000
